entity,name,type,primary_key_type,coding_name,is_sparse_coding,is_multi_select,referenced_entity_field,relationship,folder_path,title,units,description
nhse_eng_canreg_treat,SIX_MONTHS_AFTER_FLAG,integer,,SIX_MONTHS_AFTER_FLAG_treatment_coding,,,,,Our Future Health Linked NDRS Cancer Registry Treatment,SIX_MONTHS_AFTER_FLAG,,Treatment six months from date of diagnosis - check flag
nhse_eng_canreg_treat,WITHIN_SIX_MONTHS_FLAG,integer,,WITHIN_SIX_MONTHS_FLAG_treatment_coding,,,,,Our Future Health Linked NDRS Cancer Registry Treatment,WITHIN_SIX_MONTHS_FLAG,,Treatment within 6 months of diagnosis - check flag
nhse_eng_ecds,ACUITY,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,ACUITY,,EMERGENCY CARE ACUITY (SNOMED CT) is the SNOMED CT® concept ID which is used to indicate the acuity of the PATIENT's condition on the EMERGENCY CARE Initial Assessment Timestamp.
nhse_eng_ecds,ARRIVAL_DATE,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,ARRIVAL_DATE,,An Emergency Care Arrival Date may be either: • the Arrival Date At Emergency Care Department or • the Ambulatory Emergency Care Arrival Date.  An Arrival Date At Emergency Care Department is the date the PATIENT self presented at the Emergency Care Department or arrived in an Ambulance at the Emergency Care Department.  V4 - Mapped from EMERGENCY CARE ACTIVITY START DATE AND TIME.
nhse_eng_ecds,ARRIVAL_MODE,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,ARRIVAL_MODE,,EMERGENCY CARE ARRIVAL MODE (SNOMED CT) is the SNOMED CT concept ID which is used to identify the transport mode by which the PATIENT arrived at the EMERGENCY CARE Service.
nhse_eng_ecds,ARRIVAL_TIME,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,ARRIVAL_TIME,,The Emergency Care Arrival Time may be either: • the Arrival Time At Emergency Care Department or • the Ambulatory Emergency Care Arrival Time.  An Arrival Time At Emergency Care Department is the time the PATIENT self presented at the Emergency Care Department or arrived in an Ambulance at the Emergency Care Department.  V4 - Mapped from EMERGENCY CARE ACTIVITY START DATE AND TIME
nhse_eng_ecds,ASSESSMENT_DATE,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,ASSESSMENT_DATE,,"An Emergency Care Initial Assessment Date is the date that the PATIENT is first assessed in the Emergency Care Department.  An initial assessment would include: • the taking of a brief PATIENT medical history • pain assessment • early warning scores (including vital signs).  The assessment should be conducted by a CARE PROFESSIONAL who has received appropriate training.  Note that for piloting purposes only, an Emergency Care Initial Assessment Date may also be the Ambulatory Emergency Care Initial Assessment Date.  V4 - Mapped from EMERGENCY CARE INITIAL ASSESSMENT TIMESTAMP"
nhse_eng_ecds,ASSESSMENT_TIME,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,ASSESSMENT_TIME,,"An Emergency Care Initial Assessment Time is the time that the PATIENT is first assessed in the Emergency Care Department. An initial assessment would include: • the taking of a brief PATIENT medical history • pain assessment • early warning scores (including vital signs).  The assessment should be conducted by a CARE PROFESSIONAL who has received appropriate training.  Note that for piloting purposes only, an Emergency Care Initial Assessment Time may also be the Ambulatory Emergency Care Initial Assessment Time.  V4 - Mapped from EMERGENCY CARE INITIAL ASSESSMENT TIMESTAMP."
nhse_eng_ecds,ATTENDANCE_CATEGORY,string,,ATTENDANCE_CATEGORY_ecds_coding,,,,,Our Future Health Linked NHS HES ECDS Data,ATTENDANCE_CATEGORY,,The category of Emergency Care Attendance or Same Day Emergency Care Attendance
nhse_eng_ecds,ATTENDANCE_SOURCE,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,ATTENDANCE_SOURCE,,EMERGENCY CARE ATTENDANCE SOURCE (SNOMED CT) is the SNOMED CT® concept ID which is used to indicate the source of an EMERGENCY CARE Service.
nhse_eng_ecds,CHIEF_COMPLAINT,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,CHIEF_COMPLAINT,,EMERGENCY CARE CHIEF COMPLAINT (SNOMED CT) is the SNOMED CT concept ID which is used to indicate the nature of the PATIENT’s chief complaint as assessed by the CARE PROFESSIONAL first assessing the PATIENT.
nhse_eng_ecds,CODE_CLEANING_APPLIED,string,,CODE_CLEANING_APPLIED_ecds_coding,,,,,Our Future Health Linked NHS HES ECDS Data,CODE_CLEANING_APPLIED,,Signifies whether relevant clinical codes in the record have been cleaned before submission to grouping.
nhse_eng_ecds,COMORBIDITIES_1,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_1,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_10,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_10,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_2,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_2,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_3,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_3,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_4,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_4,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_5,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_5,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_6,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_6,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_7,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_7,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_8,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_8,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,COMORBIDITIES_9,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,COMORBIDITIES_9,,COMORBIDITY (SNOMED CT) is the SNOMED CT concept ID which is used to identify comorbid conditions.
nhse_eng_ecds,CONCLUSION_DATE,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,CONCLUSION_DATE,,"The Emergency Care Attendance Conclusion Date may be either: • the Accident and Emergency Attendance Conclusion Date or • the Ambulatory Emergency Care Attendance Conclusion Date. Where the PATIENT dies in the Emergency Care Department, the Emergency Care Attendance Conclusion Date is the same as the PERSON DEATH DATE.  An Accident and Emergency Attendance Conclusion Date is the date that a PATIENT's Accident and Emergency Attendance concludes or when treatment in the Accident and Emergency Department is completed (whichever is the later).  For those PATIENTS admitted into hospital, the ACCIDENT AND EMERGENCY ATTENDANCE CONCLUSION DATE is recorded as the date when the DECISION TO ADMIT was made."
nhse_eng_ecds,CONCLUSION_TIME,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,CONCLUSION_TIME,,"The Emergency Care Attendance Conclusion Time may be either: • the Accident and Emergency Attendance Conclusion Time or • the Ambulatory Emergency Care Attendance Conclusion Time.  Where the PATIENT dies in the Emergency Care Department, the Emergency Care Attendance Conclusion Time is the same as the PERSON DEATH TIME.  An Accident and Emergency Attendance Conclusion Time is the time, recorded using a 24 hour clock:  • that a PATIENT's Accident and Emergency Attendance concludes or • when treatment in an Accident and Emergency Department is completed (whichever is the later).  For those PATIENTS admitted into hospital, the A and E ATTENDANCE CONCLUSION TIME is recorded as the time when the DECISION TO ADMIT was made. "
nhse_eng_ecds,CONVEYING_AMBULANCE_TRUST_OFH,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,CONVEYING_AMBULANCE_TRUST_OFH,,ORGANISATION IDENTIFIER (CONVEYING AMBULANCE TRUST) is the ORGANISATION IDENTIFIER of an Ambulance Service which conveys a PATIENT on a PATIENT TRANSPORT JOURNEY. (Pseudonymised by OFH)
nhse_eng_ecds,DECIDED_TO_ADMIT_DATE,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,DECIDED_TO_ADMIT_DATE,,The date a DECISION TO ADMIT was made.  V4 - Mapped from DECIDED TO ADMIT DATE AND TIME.
nhse_eng_ecds,DECIDED_TO_ADMIT_TIME,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,DECIDED_TO_ADMIT_TIME,,The time a DECISION TO ADMIT was made.  V4 - Mapped from DECIDED TO ADMIT DATE AND TIME.
nhse_eng_ecds,DEPARTMENT_TYPE,string,,DEPARTMENT_TYPE_ecds_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DEPARTMENT_TYPE,,The type of Emergency Care Department  V4 - Mapped from EMERGENCY CARE ACTIVITY TYPE
nhse_eng_ecds,DEPARTURE_DATE,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,DEPARTURE_DATE,,"An Emergency Care Departure Date is the date that a PATIENT leaves an Emergency Care Department after an Emergency Care Attendance has concluded. Notes: • For PATIENTS who die in an Emergency Care Department the Emergency Care Departure Date is the date the body was removed from the Emergency Care Department. • The PATIENT may leave the Emergency Care Department temporarily during an Emergency Care Attendance, for example for an X-ray, but they remain under the care of an emergency care CONSULTANT.  Note that for piloting purposes only, an Emergency Care Departure Date may also be the Ambulatory Emergency Care Departure Date.  V4 - Mapped from EMERGENCY CARE ACTIVITY END TIMESTAMP."
nhse_eng_ecds,DEPARTURE_TIME,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,DEPARTURE_TIME,,"An Emergency Care Departure Time is the time recorded using a 24 hour clock that a PATIENT leaves an Emergency Care Department after an Emergency Care Attendance has concluded. Notes: • For PATIENTS who die in an Emergency Care Department the Emergency Care Departure Time is the time the body was removed from the Emergency Care Department. • The PATIENT may leave the Emergency Care Department temporarily during an Emergency Care Attendance, for example for an X-ray, but they remain under the care of an emergency care CONSULTANT.  Note that for piloting purposes only, an Emergency Care Departure Time may also be the Ambulatory Emergency Care Departure Time.  V4 - Mapped from EMERGENCY CARE ACTIVITY END TIMESTAMP."
nhse_eng_ecds,DIAGNOSIS_CODE_1,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_1,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_10,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_10,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_11,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_11,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_12,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_12,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_2,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_2,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_3,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_3,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_4,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_4,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_5,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_5,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_6,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_6,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_7,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_7,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_8,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_8,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_CODE_9,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_CODE_9,,"EMERGENCY CARE DIAGNOSIS (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity. SNOMED CT terminology is constantly being reviewed, and with the introduction of ECDS Diagnosis Max, in November 2023, having over 58,000 valid diagnosis codes, analysts need to consider changes in these codes when tracking activity over time, as results may not be reflective for whole reported period."
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_1,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_1,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_10,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_10,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_11,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_11,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_12,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_12,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_2,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_2,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_3,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_3,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_4,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_4,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_5,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_5,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_6,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_6,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_7,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_7,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_8,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_8,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DIAGNOSIS_QUALIFIER_9,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DIAGNOSIS_QUALIFIER_9,,EMERGENCY CARE DIAGNOSIS QUALIFIER (SNOMED CT) is the SNOMED CT® concept ID which is used to express the level of certainty of a PATIENT DIAGNOSIS recorded during an EMERGENCY CARE Activity.
nhse_eng_ecds,DISCHARGE_DESTINATION,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DISCHARGE_DESTINATION,,EMERGENCY CARE DISCHARGE DESTINATION (SNOMED CT) is theSNOMED CT® concept ID which is used to identify the intended destination of the PATIENT following discharge from an EMERGENCY CARE Activity.
nhse_eng_ecds,DISCHARGE_FOLLOW_UP,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,DISCHARGE_FOLLOW_UP,,EMERGENCY CARE DISCHARGE FOLLOW UP (SNOMED CT) is the SNOMED CT® concept ID which is used to identify the SERVICE to which a PATIENT was referred for continuing care following an EMERGENCY CARE Activity.
nhse_eng_ecds,DISCHARGE_STATUS,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,DISCHARGE_STATUS,,"The status of the PATIENT on discharge from an EMERGENCY CARE Service. Captures whether treatment took place within the EMERGENCY CARE Service, if the patient was streamed to another service or if the patient left before treatment was complete."
nhse_eng_ecds,EPIKEY,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,EPIKEY,,This field is present on A&E and APC linked records only. Linkage between these two datasets enables patient pathways to be followed and provides additional information beyond what is available from the standalone datasets.   EPIKEY represents the record identifier of the APC episode that the A&E attendance has been linked to.  The methodology used to link A&E and APC records is currently under review
nhse_eng_ecds,INJURY_ACTIVITY_STATUS,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INJURY_ACTIVITY_STATUS,,The status of activity being undertaken by the patient at the moment the injury occurred.
nhse_eng_ecds,INJURY_ACTIVITY_TYPE,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INJURY_ACTIVITY_TYPE,,The type of activity being undertaken by the person at the moment the injury occurred.
nhse_eng_ecds,INJURY_DATE,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INJURY_DATE,,The date that the injury occurred.  V4 - Mapped from INJURY DATE AND TIME.
nhse_eng_ecds,INJURY_TIME,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INJURY_TIME,,The time that the injury occurred.  V4 - Mapped from INJURY DATE AND TIME.
nhse_eng_ecds,INVESTIGATION_CODE_1,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_1,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_10,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_10,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_11,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_11,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_12,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_12,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_2,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_2,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_3,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_3,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_4,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_4,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_5,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_5,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_6,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_6,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
nhse_eng_ecds,INVESTIGATION_CODE_7,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_CODE_7,,EMERGENCY CARE CLINICAL INVESTIGATION (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Clinical Investigation performed while a PATIENT is under the care of an EMERGENCY CARE Service.
